61	3	2	0	1	3	5	5	5	5	2	1	1	1	1	4	4	4	4	4	45	3	1	0	0	1	0	0	0	1	0	1	-999	2	1	1	0	0	0
61	3	2	0	0	3	4	2	1	1	2	1	1	1	1	1	2	4	5	4	45	3	1	0	0	1	0	0	0	1	0	1	-999	2	1	1	0	0	0
61	3	2	1	1	5	4	1	3	3	1	1	3	3	3	4	3	3	4	4	45	3	1	0	0	1	0	0	0	1	0	1	-999	2	1	1	0	0	0
61	3	2	1	0	4	2	3	4	5	1	2	2	4	5	3	3	3	3	4	45	3	1	0	0	1	0	0	0	1	0	1	-999	2	1	1	0	0	0
65	1	2	0	1	5	5	5	5	4	1	2	3	2	2	5	5	5	3	5	29	2	2	0	1	0	0	0	0	0	0	0	1	3	4	0	0	1	0
65	1	2	0	0	1	1	1	1	2	3	3	4	3	4	1	1	1	3	1	29	2	2	0	1	0	0	0	0	0	0	0	1	3	4	0	0	1	0
65	1	2	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	3	5	29	2	2	0	1	0	0	0	0	0	0	0	1	3	4	0	0	1	0
65	1	2	1	0	1	1	1	3	1	5	5	5	5	5	2	1	1	3	1	29	2	2	0	1	0	0	0	0	0	0	0	1	3	4	0	0	1	0
67	1	2	0	1	4	5	3	5	5	2	2	3	3	3	5	4	5	3	5	45	3	2	0	1	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
67	1	2	0	0	1	2	3	1	3	5	5	3	3	3	3	4	3	3	3	45	3	2	0	1	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
67	1	2	1	1	5	5	5	5	4	1	1	3	3	3	5	5	5	5	5	45	3	2	0	1	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
67	1	2	1	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	45	3	2	0	1	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
68	3	2	0	1	4	4	3	2	2	2	2	3	2	2	2	4	4	2	4	52	3	2	0	1	1	1	1	1	1	1	1	-999	3	2	1	0	0	0
68	3	2	0	0	4	4	3	2	2	2	2	3	2	2	4	4	4	2	4	52	3	2	0	1	1	1	1	1	1	1	1	-999	3	2	1	0	0	0
68	3	2	1	1	3	4	2	2	4	2	2	3	3	2	4	3	4	3	3	52	3	2	0	1	1	1	1	1	1	1	1	-999	3	2	1	0	0	0
68	3	2	1	0	3	4	2	2	4	2	2	3	3	2	4	3	4	3	3	52	3	2	0	1	1	1	1	1	1	1	1	-999	3	2	1	0	0	0
69	3	2	0	1	5	5	4	5	4	1	1	1	1	1	4	5	5	3	5	41	2	1	0	1	1	0	0	0	1	0	1	-999	1	2	1	0	1	0
69	3	2	0	0	5	5	3	3	4	1	1	1	1	1	4	5	5	3	5	41	2	1	0	1	1	0	0	0	1	0	1	-999	1	2	1	0	1	0
69	3	2	1	1	5	5	4	4	4	1	1	1	1	1	4	4	5	4	5	41	2	1	0	1	1	0	0	0	1	0	1	-999	1	2	1	0	1	0
69	3	2	1	0	5	5	4	4	5	1	1	1	1	1	4	5	5	5	5	41	2	1	0	1	1	0	0	0	1	0	1	-999	1	2	1	0	1	0
70	1	2	0	1	4	2	4	3	4	2	3	2	2	2	4	4	5	4	4	18	1	2	0	0	0	0	0	0	0	0	0	-999	3	1	1	0	0	0
70	1	2	0	0	3	2	3	3	4	4	3	2	2	4	2	3	4	3	2	18	1	2	0	0	0	0	0	0	0	0	0	-999	3	1	1	0	0	0
70	1	2	1	1	3	4	4	4	4	2	3	2	2	2	4	4	4	3	4	18	1	2	0	0	0	0	0	0	0	0	0	-999	3	1	1	0	0	0
70	1	2	1	0	3	4	2	3	2	2	3	2	2	2	2	4	2	3	4	18	1	2	0	0	0	0	0	0	0	0	0	-999	3	1	1	0	0	0
72	3	2	0	1	4	4	4	3	3	2	2	3	3	2	4	2	3	3	2	21	1	2	0	0	1	1	0	0	1	1	1	-999	3	1	1	0	0	1
72	3	2	0	0	2	3	3	3	3	3	3	4	5	4	3	4	4	3	4	21	1	2	0	0	1	1	0	0	1	1	1	-999	3	1	1	0	0	1
72	3	2	1	1	2	5	3	3	2	5	3	5	4	4	3	2	2	3	2	21	1	2	0	0	1	1	0	0	1	1	1	-999	3	1	1	0	0	1
72	3	2	1	0	5	3	3	3	4	2	3	2	3	3	4	4	4	4	4	21	1	2	0	0	1	1	0	0	1	1	1	-999	3	1	1	0	0	1
73	2	2	0	1	5	4	3	3	4	3	2	4	1	1	4	1	1	3	3	24	1	2	0	0	1	0	0	1	1	0	1	3	2	2	1	1	0	0
73	2	2	0	0	4	3	4	3	3	3	4	3	1	2	4	5	4	5	5	24	1	2	0	0	1	0	0	1	1	0	1	3	2	2	1	1	0	0
73	2	2	1	1	5	3	4	5	4	1	1	1	2	2	1	1	1	1	1	24	1	2	0	0	1	0	0	1	1	0	1	3	2	2	1	1	0	0
